giasni1,Giant Snipe,6071,species
nobsni1,Noble Snipe,6074,species
punsni1,Puna Snipe,6075,species
madsni1,Madagascar Snipe,6078,species
soasni2,Pantanal Snipe,6079,species
y01125,Wilson's/Pantanal Snipe,6080,slash
soasni3,Magellanic Snipe,6081,species
soasni1,Pantanal/Magellanic Snipe,6082,slash
snipe2,snipe sp.,6083,spuh
wilpha,Wilson's Phalarope,6084,species
redpha1,Red Phalarope,6085,species
renpha,Red-necked Phalarope,6086,species
y00635,Red/Red-necked Phalarope,6087,slash
phalar,phalarope sp.,6088,spuh
tersan,Terek Sandpiper,6089,species
comsan,Common Sandpiper,6090,species
sposan,Spotted Sandpiper,6091,species
y00668,Common/Spotted Sandpiper,6092,slash
grnsan,Green Sandpiper,6093,species
solsan,Solitary Sandpiper,6094,species
solsan1,Solitary Sandpiper (solitaria),6095,issf
solsan2,Solitary Sandpiper (cinnamomea),6096,issf
gyttat1,Gray-tailed Tattler,6097,species
wantat1,Wandering Tattler,6098,species
y00495,Gray-tailed/Wandering Tattler,6099,slash
marsan,Marsh Sandpiper,6100,species
woosan,Wood Sandpiper,6101,species
comred1,Common Redshank,6102,species
lesyel,Lesser Yellowlegs,6109,species
norgre1,Nordmann's Greenshank,6110,species
willet1,Willet,6111,species
willet2,Willet (Eastern),6112,issf
willet3,Willet (Western),6113,issf
spored,Spotted Redshank,6114,species
y00383,Common/Spotted Redshank,6115,slash
comgre,Common Greenshank,6116,species
y00954,Nordmann's/Common Greenshank,6117,slash
greyel,Greater Yellowlegs,6118,species
y00476,Lesser/Greater Yellowlegs,6119,slash
tringa1,Tringa sp.,6120,spuh
kirsan1,Kiritimati Sandpiper,6121,species
whwsan1,White-winged Sandpiper,6122,species
moosan1,Moorea Sandpiper,6123,species
tuasan1,Tuamotu Sandpiper,6124,species
rudtur,Ruddy Turnstone,6125,species
blktur,Black Turnstone,6128,species
grekno,Great Knot,6129,species
redkno,Red Knot,6130,species
y00382,Great/Red Knot,6137,slash
surfbi,Surfbird,6138,species
x00733,Great Knot x Surfbird (hybrid),6139,hybrid
x00675,Red Knot x Surfbird (hybrid),6140,hybrid
ruff,Ruff,6141,species
brbsan,Broad-billed Sandpiper,6142,species
shtsan,Sharp-tailed Sandpiper,6145,species
cursan,Curlew Sandpiper,6146,species
stisan,Stilt Sandpiper,6147,species
temsti,Temminck's Stint,6148,species
lotsti,Long-toed Stint,6149,species
rensti,Red-necked Stint,6150,species
spbsan1,Spoon-billed Sandpiper,6151,species
bubsan,Buff-breasted Sandpiper,6152,species
sander,Sanderling,6153,species
dunlin,Dunlin,6156,species
dunlin1,Dunlin (pacifica/arcticola),6157,issf
dunlin2,Dunlin (hudsonia),6160,issf
dunlin3,Dunlin (arctica),6161,issf
dunlin4,Dunlin (schinzii),6162,issf
dunlin5,Dunlin (alpina/centralis/centralis),6163,issf
dunlin6,Dunlin (sakhalina Group),6166,issf
y01074,Curlew Sandpiper/Dunlin,6170,slash
pursan,Purple Sandpiper,6171,species
x00433,Dunlin x Purple Sandpiper (hybrid),6172,hybrid
rocsan,Rock Sandpiper,6173,species
rocsan2,Rock Sandpiper (ptilocnemis),6174,issf
rocsan5,Rock Sandpiper (quarta/tschuktschorum/couesi),6175,form
rocsan4,Rock Sandpiper (quarta),6176,issf
rocsan1,Rock Sandpiper (tschuktschorum),6177,issf
rocsan3,Rock Sandpiper (couesi),6178,issf
y00953,Purple/Rock Sandpiper,6179,slash
baisan,Baird's Sandpiper,6180,species
litsti,Little Stint,6181,species
y00497,Red-necked/Little Stint,6182,slash
whrsan,White-rumped Sandpiper,6183,species
x01062,Ruddy Turnstone x White-rumped Sandpiper (hybrid),6184,hybrid
x00431,Buff-breasted x White-rumped Sandpiper (hybrid),6185,hybrid
x00430,Dunlin x White-rumped Sandpiper (hybrid),6186,hybrid
leasan,Least Sandpiper,6187,species
pecsan,Pectoral Sandpiper,6188,species
x00432,Curlew x Pectoral Sandpiper (hybrid),6189,hybrid
x01094,White-rumped x Pectoral Sandpiper (hybrid),6190,hybrid
y00705,Sharp-tailed/Pectoral Sandpiper,6191,slash
wessan,Western Sandpiper,6192,species
semsan,Semipalmated Sandpiper,6193,species
x01042,White-rumped x Semipalmated Sandpiper (hybrid),6194,hybrid
y00496,Western/Semipalmated Sandpiper,6195,slash
calidr,peep sp.,6196,spuh
calidr1,Calidris sp.,6197,spuh
scolop1,Scolopacidae sp.,6198,spuh
larsho1,large shorebird sp.,6199,spuh
yelbut1,Yellow-legged Buttonquail,6201,species
rebbut2,Red-backed Buttonquail,6204,species
barbut1,Barred Buttonquail,6219,species
spobut2,Spotted Buttonquail,6237,species
smabut2,Small Buttonquail,6240,species
litbut1,Little Buttonquail,6250,species
recbut1,Red-chested Buttonquail,6251,species
luzbut1,Luzon Buttonquail,6252,species
sumbut1,Sumba Buttonquail,6253,species
hotbut3,Black-rumped Buttonquail,6254,species
hotbut1,Fynbos Buttonquail,6255,species
chbbut2,Chestnut-backed Buttonquail,6256,species
bubbut1,Buff-breasted Buttonquail,6257,species
paibut,Painted Buttonquail,6258,species
paibut1,New Caledonian Buttonquail,6261,species
blbbut2,Black-breasted Buttonquail,6262,species
madbut1,Madagascar Buttonquail,6263,species
button1,buttonquail sp.,6264,spuh
quailp1,Quail-plover,6265,species
craplo1,Crab-Plover,6267,species
brwcou1,Bronze-winged Courser,6269,species
thbcou1,Three-banded Courser,6270,species
jercou1,Jerdon's Courser,6276,species
dobcou2,Double-banded Courser,6277,species
crccou1,Cream-colored Courser,6286,species
somcou1,Somali Courser,6290,species
burcou2,Burchell's Courser,6293,species
temcou1,Temminck's Courser,6294,species
indcou1,Indian Courser,6298,species
course1,courser sp.,6299,spuh
auspra1,Australian Pratincole,6300,species
rocpra1,Rock Pratincole,6301,species
rocpra2,Rock Pratincole (Rufous-naped),6302,issf
rocpra3,Rock Pratincole (White-naped),6303,issf
grypra1,Gray Pratincole,6304,species
smapra1,Small Pratincole,6305,species
oripra,Oriental Pratincole,6306,species
blwpra1,Black-winged Pratincole,6307,species
colpra,Collared Pratincole,6308,species
y00775,Oriental/Collared Pratincole,6312,slash
y00776,Black-winged/Collared Pratincole,6313,slash
madpra1,Madagascar Pratincole,6314,species
pratin1,pratincole sp.,6315,spuh
shoreb1,shorebird sp.,6316,spuh
lotjae,Long-tailed Jaeger,6318,species
parjae,Parasitic Jaeger,6321,species
y00481,Long-tailed/Parasitic Jaeger,6322,slash
pomjae,Pomarine Jaeger,6323,species
y00480,Long-tailed/Pomarine Jaeger,6324,slash
y00479,Parasitic/Pomarine Jaeger,6325,slash
gresku1,Great Skua,6326,species
chisku1,Chilean Skua,6327,species
brnsku3,Brown Skua,6328,species
brnsku1,Brown Skua (Subantarctic),6329,issf
sousku1,Brown Skua (Falkland),6330,issf
brnsku2,Brown Skua (Tristan),6331,issf
sopsku1,South Polar Skua,6332,species
jaeger,jaeger sp.,6333,spuh
skua,skua sp.,6334,spuh
y00615,jaeger/skua sp.,6335,spuh
rhiauk,Rhinoceros Auklet,6337,species
tufpuf,Tufted Puffin,6338,species
atlpuf,Atlantic Puffin,6339,species
horpuf,Horned Puffin,6343,species
puffin1,puffin sp.,6344,spuh
casauk,Cassin's Auklet,6345,species
leaauk,Least Auklet,6348,species
whiauk,Whiskered Auklet,6349,species
creauk,Crested Auklet,6350,species
parauk,Parakeet Auklet,6351,species
auklet,auklet sp.,6352,spuh
lobmur,Long-billed Murrelet,6353,species
kitmur,Kittlitz's Murrelet,6354,species
marmur,Marbled Murrelet,6355,species
blkgui,Black Guillemot,6356,species
blkgui2,Black Guillemot (mandtii),6357,issf
blkgui1,Black Guillemot (grylle Group),6358,issf
spegui1,Spectacled Guillemot,6363,species
piggui,Pigeon Guillemot,6364,species
piggui2,Pigeon Guillemot (snowi),6365,issf
piggui1,Pigeon Guillemot (columba Group),6366,issf
y00223,Black/Pigeon Guillemot,6371,slash
razorb,Razorbill,6372,species
greauk,Great Auk,6375,species
doveki,Dovekie,6376,species
thbmur,Thick-billed Murre,6379,species
commur,Common Murre,6384,species
x00793,Thick-billed x Common Murre (hybrid),6390,hybrid
murre,Thick-billed/Common Murre,6391,slash
laralc1,large alcid sp.,6392,spuh
ancmur,Ancient Murrelet,6393,species
japmur1,Japanese Murrelet,6396,species
xanmur2,Scripps's Murrelet,6397,species
xanmur1,Guadalupe Murrelet,6398,species
xanmur,Scripps's/Guadalupe Murrelet (Xantus's Murrelet),6399,slash
cramur,Craveri's Murrelet,6400,species
y00777,Scripps's/Craveri's Murrelet,6401,slash
y00482,Scripps's/Guadalupe/Craveri's Murrelet,6402,slash
murrel,murrelet sp.,6403,spuh
alcid,alcid sp.,6404,spuh
swtgul1,Swallow-tailed Gull,6406,species
litgul,Little Gull,6407,species
rosgul,Ross's Gull,6408,species
bklkit,Black-legged Kittiwake,6409,species
bklkit1,Black-legged Kittiwake (tridactyla),6410,issf
bklkit2,Black-legged Kittiwake (pollicaris),6411,issf
relkit,Red-legged Kittiwake,6412,species
y00697,Black-legged/Red-legged Kittiwake,6413,slash
ivogul,Ivory Gull,6414,species
sabgul,Sabine's Gull,6415,species
saugul2,Saunders's Gull,6420,species
slbgul1,Slender-billed Gull,6421,species
bongul,Bonaparte's Gull,6422,species
silgul2,Silver Gull,6423,species
silgul1,Silver Gull (Silver),6424,issf
rebgul1,Silver Gull (Red-billed),6427,issf
blbgul1,Black-billed Gull,6428,species
y00384,Silver/Black-billed Gull,6429,slash
andgul1,Andean Gull,6430,species
brhgul2,Brown-hooded Gull,6431,species
bnhgul3,Brown-hooded Gull (White-winged),6432,form
bnhgul2,Brown-hooded Gull (Dark-winged),6433,form
bkhgul,Black-headed Gull,6434,species
x00391,Slender-billed x Black-headed Gull (hybrid),6435,hybrid
y00778,Slender-billed/Black-headed Gull,6436,slash
bnhgul1,Brown-headed Gull,6437,species
x00734,Slender-billed x Brown-headed Gull (hybrid),6438,hybrid
y00955,Black-headed/Brown-headed Gull,6439,slash
grhgul,Gray-hooded Gull,6440,species
y00385,Brown-hooded/Gray-hooded Gull,6443,slash
hargul1,Hartlaub's Gull,6444,species
x00886,Gray-hooded x Hartlaub's Gull (hybrid),6445,hybrid
grygul,Gray Gull,6446,species
dolgul2,Dolphin Gull,6447,species
laugul,Laughing Gull,6448,species
x00392,Gray-hooded x Laughing Gull (hybrid),6451,hybrid
fragul,Franklin's Gull,6452,species
x00794,Bonaparte's x Franklin's Gull (hybrid),6453,hybrid
y00685,Laughing/Franklin's Gull,6454,slash
lavgul1,Lava Gull,6455,species
gbhgul2,Pallas's Gull,6456,species
relgul2,Relict Gull,6457,species
audgul1,Audouin's Gull,6458,species
medgul1,Mediterranean Gull,6459,species
x00695,Black-headed x Mediterranean Gull (hybrid),6460,hybrid
y00779,Black-headed/Mediterranean Gull,6461,slash
soogul2,Sooty Gull,6462,species
whegul2,White-eyed Gull,6463,species
pacgul1,Pacific Gull,6464,species
belgul,Belcher's Gull,6467,species
bktgul,Black-tailed Gull,6468,species
olrgul1,Olrog's Gull,6469,species
heegul,Heermann's Gull,6470,species
mewgul,Common Gull,6471,species
comgul1,Common Gull (European),6472,issf
mewgul3,Common Gull (Russian),6473,issf
kamgul1,Common Gull (Kamchatka),6474,issf
x00393,Black-headed x Common Gull (hybrid),6475,hybrid
x00847,Mediterranean x Common Gull (hybrid),6476,hybrid
mewgul2,Short-billed Gull,6477,species
y00441,Common/Short-billed Gull,6478,slash
ribgul,Ring-billed Gull,6479,species
x00641,Black-headed x Ring-billed Gull (hybrid),6480,hybrid
x00616,Laughing x Ring-billed Gull (hybrid),6481,hybrid
x00795,Franklin's x Ring-billed Gull (hybrid),6482,hybrid
x00394,Common x Ring-billed Gull (hybrid),6483,hybrid
yefgul,Yellow-footed Gull,6484,species
wesgul,Western Gull,6485,species
y00683,Yellow-footed/Western Gull,6488,slash
casgul2,Caspian Gull,6489,species
kelgul,Kelp Gull,6490,species
kelgul3,Kelp Gull (dominicanus),6491,issf
kelgul2,Kelp Gull (austrinus),6492,issf
kelgul4,Kelp Gull (judithae),6493,issf
kelgul1,Kelp Gull (vetula),6494,issf
kelgul5,Kelp Gull (melisandae),6495,issf
hergul,Herring Gull,6496,species
amhgul1,Herring Gull (American),6497,issf
veggul1,Herring Gull (Vega),6498,issf
casgul4,Herring Gull (Mongolian),6499,issf
euhgul1,Herring Gull (European),6500,issf
x00796,Ring-billed x Herring Gull (hybrid),6503,hybrid
x00915,Caspian x Herring Gull (hybrid),6504,hybrid
kxhgul1,Kelp x Herring Gull (hybrid),6505,hybrid
y01261,Caspian/Herring Gull,6506,slash
yelgul1,Yellow-legged Gull,6507,species
yelgul2,Yellow-legged Gull (atlantis),6508,issf
yelgul3,Yellow-legged Gull (michahellis),6509,issf
x00395,Caspian x Yellow-legged Gull (hybrid),6510,hybrid
y00724,Caspian/Yellow-legged Gull,6511,slash
y00848,Herring/Yellow-legged Gull,6512,slash
y00386,Caspian/Herring/Yellow-legged Gull,6513,slash
armgul1,Armenian Gull,6514,species
y00725,Caspian/Yellow-legged/Armenian Gull,6515,slash
gbbgul,Great Black-backed Gull,6516,species
x00047,Herring x Great Black-backed Gull (hybrid),6517,hybrid
x00397,Yellow-legged x Great Black-backed Gull (hybrid),6518,hybrid
glagul,Glaucous Gull,6519,species
nelgul,Herring x Glaucous Gull (hybrid),6524,hybrid
x00632,Great Black-backed x Glaucous Gull (hybrid),6525,hybrid
lbbgul,Lesser Black-backed Gull,6526,species
lbbgul1,Lesser Black-backed Gull (fuscus),6527,issf
lbbgul2,Lesser Black-backed Gull (intermedius),6528,issf
lbbgul3,Lesser Black-backed Gull (graellsii),6529,issf
lbbgul4,Lesser Black-backed Gull (Heuglin's),6530,issf
casgul3,Lesser Black-backed Gull (Steppe),6531,issf
lbbgul5,Lesser Black-backed Gull (taimyrensis),6532,form
lbbgul6,Lesser Black-backed Gull (intermedius/graellsii),6533,form
x01008,Ring-billed x Lesser Black-backed Gull (hybrid),6534,hybrid
x00057,Herring x Lesser Black-backed Gull (hybrid),6535,hybrid
x00396,Yellow-legged x Lesser Black-backed Gull (hybrid),6536,hybrid
y00726,Herring/Lesser Black-backed Gull,6537,slash
y00849,Yellow-legged/Lesser Black-backed Gull,6538,slash
calgul,California Gull,6539,species
calgul1,California Gull (californicus),6540,issf
calgul2,California Gull (albertaensis),6541,issf
x00797,Herring x California Gull (hybrid),6542,hybrid
glwgul,Glaucous-winged Gull,6543,species
x00051,Western x Glaucous-winged Gull (hybrid),6544,hybrid
x00050,Herring x Glaucous-winged Gull (hybrid),6545,hybrid
x00048,Glaucous x Glaucous-winged Gull (hybrid),6546,hybrid
y00956,Herring/Glaucous-winged Gull,6547,slash
y00656,Western/Glaucous-winged Gull,6548,slash
slbgul,Slaty-backed Gull,6549,species
x00434,Herring x Slaty-backed Gull (hybrid),6550,hybrid
x00436,Glaucous-winged x Slaty-backed Gull (hybrid),6551,hybrid
x00437,Glaucous x Slaty-backed Gull (hybrid),6552,hybrid
y00478,Iceland Gull,6553,species
thagul,Iceland Gull (Thayer's),6554,issf
kumgul1,Iceland Gull (kumlieni),6555,issf
icegul2,Iceland Gull (thayeri/kumlieni),6556,form
icegul1,Iceland Gull (glaucoides),6557,issf
icegul,Iceland Gull (kumlieni/glaucoides),6558,form
x00435,Iceland Gull (Thayer's x Iceland),6559,intergrade
x00617,Herring x Iceland Gull (hybrid),6560,hybrid
y00682,Herring/Iceland Gull,6561,slash
whwgul1,white-winged gull sp.,6562,spuh
larus1,Larus sp.,6563,spuh
larus,gull sp.,6564,spuh
afrski1,African Skimmer,6565,species
indski1,Indian Skimmer,6566,species
blkski,Black Skimmer,6567,species
blkski1,Black Skimmer (niger),6568,issf
blkski2,Black Skimmer (cinerascens),6569,issf
blkski3,Black Skimmer (intercedens),6570,issf
whiter,White Tern,6571,species
whiter3,White Tern (Atlantic),6572,issf
whiter4,White Tern (Pacific),6573,issf
whiter5,White Tern (Little),6576,issf
brnnod,Brown Noddy,6577,species
lesnod1,Lesser Noddy,6582,species
blknod,Black Noddy,6585,species
blknod3,Black Noddy (americanus),6586,issf
blknod1,Black Noddy (melanogenys),6587,issf
blknod2,Black Noddy (minutus Group),6588,issf
noddy,Brown/Black Noddy,6594,slash
y00780,Lesser/Black Noddy,6595,slash
grynod1,Gray Noddy,6596,species
bugnod,Blue-gray Noddy,6600,species
aleter1,Aleutian Tern,6606,species
sooter1,Sooty Tern,6607,species
briter1,Bridled Tern,6615,species
y00318,Sooty/Bridled Tern,6620,slash
gybter1,Gray-backed Tern,6621,species
litter1,Little Tern,6622,species
sauter2,Saunders's Tern,6628,species
y00662,Little/Saunders's Tern,6629,slash
damter2,Damara Tern,6630,species
faiter2,Australian Fairy Tern,6631,species
x00798,Little x Australian Fairy Tern (hybrid),6636,hybrid
y00850,Little/Australian Fairy Tern,6637,slash
leater1,Least Tern,6638,species
y00661,Little/Least Tern,6642,slash
yebter2,Yellow-billed Tern,6643,species
perter2,Peruvian Tern,6644,species
sternu1,Sternula sp.,6645,spuh
labter1,Large-billed Tern,6646,species
gubter2,Gull-billed Tern,6649,species
gubter3,Australian Tern,6655,species
gubter1,Gull-billed/Australian Tern,6656,slash
caster1,Caspian Tern,6657,species
incter1,Inca Tern,6658,species
whiter2,Whiskered Tern,6659,species
blfter1,Black-fronted Tern,6663,species
blkter,Black Tern,6664,species
blkter1,Black Tern (Eurasian),6665,issf
blkter2,Black Tern (American),6666,issf
whwter,White-winged Tern,6667,species
chlido1,Chlidonias sp.,6668,spuh
rivter1,River Tern,6669,species
forter,Forster's Tern,6670,species
truter,Snowy-crowned Tern,6671,species
arcter,Arctic Tern,6672,species
soater1,South American Tern,6673,species
antter1,Antarctic Tern,6674,species
antter2,Antarctic Tern (Antarctic),6675,issf
antter3,Antarctic Tern (South Georgia),6681,issf
y01134,Arctic/Antarctic Tern,6682,slash
kerter1,Kerguelen Tern,6683,species
comter,Common Tern,6686,species
comter1,Common Tern (hirundo/tibetana),6687,issf
comter2,Common Tern (longipennis),6690,issf
comter3,Common Tern (hirundo/tibetana x longipennis),6691,intergrade
x00910,Common x Arctic Tern (hybrid),6692,hybrid
y00727,Forster's/Common Tern,6693,slash
y00317,Common/Arctic Tern,6694,slash
whcter1,White-cheeked Tern,6695,species
blnter1,Black-naped Tern,6696,species
roster,Roseate Tern,6699,species
x00735,Common x Roseate Tern (hybrid),6705,hybrid
whfter1,White-fronted Tern,6706,species
blbter1,Black-bellied Tern,6710,species
y01065,River/Black-bellied Tern,6711,slash
sterna,Sterna sp.,6712,spuh
santer1,Sandwich Tern,6713,species
santer4,Sandwich Tern (Eurasian),6714,issf
santer2,Sandwich Tern (Cabot's),6715,issf
santer3,Sandwich Tern (Cayenne),6716,issf
santer5,Sandwich Tern (Cabot's x Cayenne),6717,intergrade
eleter1,Elegant Tern,6718,species
x00438,Sandwich x Elegant Tern (hybrid),6719,hybrid
lecter2,Lesser Crested Tern,6720,species
royter2,West African Crested Tern,6724,species
royter1,Royal Tern,6725,species
y00316,Elegant/Royal Tern,6726,slash
y00387,West African Crested/Royal Tern,6727,slash
grcter1,Great Crested Tern,6728,species
x01040,Lesser x Great Crested Tern (hybrid),6733,hybrid
chcter2,Chinese Crested Tern,6734,species
x00848,Great x Chinese Crested Tern (hybrid),6735,hybrid
thalas1,Thalasseus sp.,6736,spuh
larter1,large tern sp.,6737,spuh
tern1,tern sp.,6738,spuh
y00728,gull/tern sp.,6739,spuh
kagu1,Kagu,6741,species
sunbit1,Sunbittern,6743,species
sunbit5,Sunbittern (Northern),6744,issf
sunbit4,Sunbittern (Amazonian),6747,issf
whttro,White-tailed Tropicbird,6749,species
whttro7,White-tailed Tropicbird (Indian Ocean),6750,issf
whttro4,White-tailed Tropicbird (Golden),6751,issf
whttro6,White-tailed Tropicbird (Europa I.),6752,issf
whttro2,White-tailed Tropicbird (Atlantic),6753,issf
whttro3,White-tailed Tropicbird (Pacific),6754,issf
whttro5,White-tailed Tropicbird (Ascension),6755,issf
rebtro,Red-billed Tropicbird,6756,species
rettro,Red-tailed Tropicbird,6760,species
y00473,Red-billed/Red-tailed Tropicbird,6765,slash
tropic1,tropicbird sp.,6766,spuh
retloo,Red-throated Loon,6768,species
arcloo,Arctic Loon,6769,species
pacloo,Pacific Loon,6772,species
y00219,Arctic/Pacific Loon,6773,slash
comloo,Common Loon,6774,species
yebloo,Yellow-billed Loon,6775,species
y00220,Common/Yellow-billed Loon,6776,slash
loon,loon sp.,6777,spuh
kinpen1,King Penguin,6779,species
emppen1,Emperor Penguin,6780,species
adepen1,Adelie Penguin,6781,species
genpen1,Gentoo Penguin,6782,species
chipen2,Chinstrap Penguin,6787,species
yeepen1,Yellow-eyed Penguin,6788,species
litpen1,Little Penguin,6789,species
jacpen1,African Penguin,6796,species
humpen1,Humboldt Penguin,6797,species
galpen1,Galapagos Penguin,6798,species
magpen1,Magellanic Penguin,6799,species
x01082,Humboldt x Magellanic Penguin (hybrid),6800,hybrid
fiopen1,Fiordland Penguin,6801,species
bicpen1,Erect-crested Penguin,6802,species
macpen1,Macaroni Penguin,6803,species
roypen1,Royal Penguin,6804,species
rocpen1,Southern Rockhopper Penguin,6805,species
rocpen2,Southern Rockhopper Penguin (Western),6806,issf
rocpen3,Southern Rockhopper Penguin (Eastern),6807,issf
x00921,Macaroni x Southern Rockhopper Penguin (hybrid),6808,hybrid
rocpen4,Moseley's Rockhopper Penguin,6809,species
snapen1,Snares Penguin,6810,species
pengui1,penguin sp.,6811,spuh
royalb3,Northern Royal Albatross,6813,species
royalb2,Southern Royal Albatross,6814,species
royalb1,Northern/Southern Royal Albatross,6815,slash
wanalb1,Snowy Albatross,6816,species
wanalb3,Tristan Albatross,6817,species
y01234,Snowy/Tristan Albatross,6818,slash
antalb1,Antipodean Albatross,6819,species
wanalb2,Antipodean Albatross (New Zealand),6820,issf
wanalb4,Antipodean Albatross (Gibson's),6821,issf
wanalb,Snowy/Tristan/Antipodean Albatross,6822,slash
wanalb5,Amsterdam Albatross,6823,species
y01260,Snowy/Amsterdam Albatross,6824,slash
laralb1,large albatross sp.,6825,spuh
wavalb,Waved Albatross,6826,species
layalb,Laysan Albatross,6827,species
bkfalb,Black-footed Albatross,6828,species
x00017,Laysan x Black-footed Albatross (hybrid),6829,hybrid
shtalb,Short-tailed Albatross,6830,species
sooalb1,Sooty Albatross,6831,species
limalb1,Light-mantled Albatross,6832,species
yenalb2,Atlantic Yellow-nosed Albatross,6833,species
yenalb3,Indian Yellow-nosed Albatross,6834,species
yenalb,Atlantic/Indian Yellow-nosed Albatross,6835,slash
gyhalb,Gray-headed Albatross,6836,species
bulalb2,Buller's Albatross,6837,species
whcalb1,White-capped Albatross,6840,species
whcalb2,White-capped Albatross (cauta),6841,issf
whcalb3,White-capped Albatross (steadi),6842,issf
salalb1,Salvin's Albatross,6843,species
shyalb2,Chatham Albatross,6844,species
shyalb,White-capped/Salvin's/Chatham Albatross,6845,slash
bkbalb,Black-browed Albatross,6846,species
bkbalb1,Black-browed Albatross (Black-browed),6847,issf
bkbalb2,Black-browed Albatross (Campbell),6848,issf
x01063,Gray-headed x Black-browed Albatross (hybrid),6849,hybrid
smaalb1,small albatross sp.,6850,spuh
albatr1,albatross sp.,6851,spuh
wispet,Wilson's Storm-Petrel,6853,species
wilstp2,Wilson's Storm-Petrel (Wilson's),6854,issf
wilstp1,Wilson's Storm-Petrel (Fuegian),6857,issf
pumstp1,Pincoya Storm-Petrel,6858,species
wvspet1,Elliot's Storm-Petrel,6859,species
oceani1,Oceanites sp.,6862,spuh
gybstp1,Gray-backed Storm-Petrel,6863,species
wfspet,White-faced Storm-Petrel,6864,species
wbspet1,White-bellied Storm-Petrel,6871,species
whbstp1,White-bellied Storm-Petrel (White-bellied),6872,issf
whbstp2,White-bellied Storm-Petrel (Rapa I.),6876,issf
nezstp1,New Zealand Storm-Petrel,6877,species
necstp1,New Caledonian Storm-Petrel,6878,species
bbspet1,Black-bellied Storm-Petrel,6879,species
bkbstp1,Black-bellied Storm-Petrel (Subantarctic),6880,issf
bkbstp2,Black-bellied Storm-Petrel (Gough),6881,issf
y00388,White-bellied/Black-bellied Storm-Petrel,6882,slash
pospet1,Polynesian Storm-Petrel,6883,species
bripet,European Storm-Petrel,6885,species
eurstp1,European Storm-Petrel (British),6886,issf
eurstp2,European Storm-Petrel (Mediterranean),6887,issf
ftspet,Fork-tailed Storm-Petrel,6888,species
rispet1,Ringed Storm-Petrel,6891,species
lcspet,Leach's Storm-Petrel,6892,species
leastp3,Leach's Storm-Petrel (Leach's),6893,issf
leastp4,Leach's Storm-Petrel (Chapman's),6894,issf
leastp5,Townsend's Storm-Petrel,6895,species
y00937,Leach's/Townsend's Storm-Petrel,6896,slash
leastp1,Leach's/Townsend's Storm-Petrel (dark-rumped),6897,slash
y00938,Leach's/Townsend's Storm-Petrel (white-rumped),6898,slash
leastp2,Ainley's Storm-Petrel,6899,species
y00939,Leach's/Townsend's/Ainley's Storm-Petrel,6900,slash
swspet,Swinhoe's Storm-Petrel,6901,species
asspet,Ashy Storm-Petrel,6902,species
barpet,Band-rumped Storm-Petrel,6903,species
barstp4,Band-rumped Storm-Petrel (Madeiran),6904,form
barstp3,Band-rumped Storm-Petrel (Grant's),6905,form
barstp5,Band-rumped Storm-Petrel (Darwin's),6906,form
monstp1,Monteiro's Storm-Petrel,6907,species
cavstp1,Cape Verde Storm-Petrel,6908,species
oceano2,Hydrobates sp. (Band-rumped complex),6909,spuh
wrspet,Wedge-rumped Storm-Petrel,6910,species
bkspet,Black Storm-Petrel,6913,species
guspet,Guadalupe Storm-Petrel,6914,species
maspet,Markham's Storm-Petrel,6915,species
y00715,Black/Markham's Storm-Petrel,6916,slash
maspet2,Matsudaira's Storm-Petrel,6917,species
trspet,Tristram's Storm-Petrel,6918,species
lsspet,Least Storm-Petrel,6919,species
oceano1,Hydrobates sp.,6920,spuh
stormp1,storm-petrel sp. (dark-rumped),6921,spuh
stormp2,storm-petrel sp. (white-rumped),6922,spuh
stopet,storm-petrel sp.,6923,spuh
angpet1,Southern Giant-Petrel,6925,species
norgip1,Northern Giant-Petrel,6926,species
y00228,Southern/Northern Giant-Petrel,6927,slash
norful,Northern Fulmar,6928,species
norful4,Northern Fulmar (Atlantic),6929,issf
norful3,Northern Fulmar (Pacific),6932,issf
souful1,Southern Fulmar,6933,species
antpet1,Antarctic Petrel,6934,species
cappet,Cape Petrel,6935,species
cappet1,Cape Petrel (Antarctic),6936,issf
cappet2,Cape Petrel (Snares),6937,issf
snopet1,Snow Petrel,6938,species
kerpet2,Kerguelen Petrel,6941,species
lshpet1,Large St. Helena Petrel,6942,species
grwpet3,Great-winged Petrel,6943,species
grwpet2,Gray-faced Petrel,6944,species
grwpet1,Great-winged/Gray-faced Petrel,6945,slash
kerpet,Kermadec Petrel,6946,species
magpet1,Magenta Petrel,6949,species
tripet1,Trindade Petrel,6950,species
herpet2,Herald Petrel,6951,species
herpet,Trindade/Herald Petrel,6952,slash
murpet,Murphy's Petrel,6953,species
solpet1,Providence Petrel,6954,species
henpet1,Henderson Petrel,6955,species
madpet,Zino's Petrel,6956,species
feapet1,Fea's Petrel,6957,species
feapet3,Fea's Petrel (Fea's),6958,issf
feapet2,Fea's Petrel (Desertas),6959,issf
y00609,Zino's/Fea's Petrel,6960,slash
soppet1,Soft-plumaged Petrel,6961,species
barpet1,Barau's Petrel,6964,species
whhpet1,White-headed Petrel,6965,species
motpet,Mottled Petrel,6966,species
berpet,Bermuda Petrel,6967,species
bkcpet,Black-capped Petrel,6968,species
bkcpet4,Black-capped Petrel (White-faced),6969,form
bkcpet3,Black-capped Petrel (Dark-faced),6970,form
y00713,Bermuda/Black-capped Petrel,6971,slash
